Iteration,Drone,Connected To,Attack Type,Trust Status,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Battery Level,Sensor Functionality,Relative Speed,Location Accuracy,Communication Intensity,Communication Scale,Latency,Data Throughput,Packet Loss,Swarm Coordination Rate,Trust Score,Speed Match,Sensor Match,Centrality Match,Total Times Attacked
1,Drone6,"['Drone1', 'Drone2', 'Drone7']",,TRUSTED,0.42857142857142855,0.38095238095238093,0.5833333333333334,0.46193970674109025,71,0.8116809191710035,0.8771567656910073,0.9709940845066793,17,2,0.07008807973073322,473,0.0036629543026967695,0.8582294699562778,0.8190619363402987,Matched,Matched,Matched,0
1,Drone7,['Drone6'],,TRUSTED,0.14285714285714285,0.0,0.3888888888888889,0.19134185986332308,89,0.9687783547344433,0.8947069467821204,0.9322460101732272,19,3,0.06592093173009049,252,0.03613652873151051,0.8855068364148471,0.7990047615359669,Matched,Matched,Matched,0
1,Drone8,['Drone9'],,TRUSTED,0.14285714285714285,0.0,0.3888888888888889,0.19134185986332308,61,0.8946821056859438,0.8629296560725913,0.9257603575077091,8,1,0.06242749337655205,415,0.004753480660816151,0.8034129445612068,0.9111508181193871,Matched,Matched,Matched,0
1,Drone9,"['Drone1', 'Drone2', 'Drone8']",,TRUSTED,0.42857142857142855,0.38095238095238093,0.5833333333333334,0.46193970674109025,52,0.8423672760556655,1.0669241251285233,0.9570189616481203,16,3,0.0734892903746801,122,0.029362390978398822,0.9183681483950471,0.8391487034905962,Matched,Matched,Matched,0
2,Drone1,"['Drone3', 'Drone6', 'Drone9']",,TRUSTED,0.5,0.4666666666666667,0.6666666666666666,0.5000013183781867,57,0.8561341791594097,0.8059926047982433,0.9738897564745939,18,1,0.08863574229193084,308,0.033996574912547685,0.8742904160093918,0.7894028338924006,Matched,Matched,Matched,0
2,Drone2,"['Drone6', 'Drone9']",Data Manipulation,MALICIOUS,0.3333333333333333,0.13333333333333333,0.5454545454545454,0.4082473402614777,99,0.8583351509788772,1.1543188224127379,0.9140780556008684,11,3,0.050309950359362435,167,0.028791822751909352,0.8884726795890305,0.8421506378185408,Mismatched,Mismatched,Mismatched,1
2,Drone3,['Drone1'],,TRUSTED,0.16666666666666666,0.0,0.42857142857142855,0.2141881279068778,73,0.9964489617659815,0.8524999769855358,0.9615508914441955,16,3,0.04699038842502157,420,0.005747426258768124,0.9299673453865477,0.9148308318091424,Matched,Matched,Matched,0
2,Drone6,"['Drone1', 'Drone2', 'Drone7']",,TRUSTED,0.5,0.4,0.6,0.476509854783605,71,0.8116809191710035,0.8771567656910073,0.9709940845066793,17,2,0.07008807973073322,473,0.0036629543026967695,0.8582294699562778,0.8190619363402987,Matched,Matched,Matched,0
2,Drone7,['Drone6'],,TRUSTED,0.16666666666666666,0.0,0.4,0.2041236797158363,89,0.9687783547344433,0.8947069467821204,0.9322460101732272,19,3,0.06592093173009049,252,0.03613652873151051,0.8855068364148471,0.7990047615359669,Matched,Matched,Matched,0
2,Drone8,['Drone9'],,TRUSTED,0.16666666666666666,0.0,0.4,0.2041236797158363,61,0.8946821056859438,0.8629296560725913,0.9257603575077091,8,1,0.06242749337655205,415,0.004753480660816151,0.8034129445612068,0.9111508181193871,Matched,Matched,Matched,0
2,Drone9,"['Drone1', 'Drone2', 'Drone8']",,TRUSTED,0.5,0.4,0.6,0.476509854783605,52,0.8423672760556655,1.0669241251285233,0.9570189616481203,16,3,0.0734892903746801,122,0.029362390978398822,0.9183681483950471,0.8391487034905962,Matched,Matched,Matched,0
3,Drone1,"['Drone3', 'Drone6', 'Drone9']",,TRUSTED,0.6000000000000001,0.8,0.7142857142857143,0.6279622632109144,57,0.8561341791594097,0.8059926047982433,0.9738897564745939,18,1,0.08863574229193084,308,0.033996574912547685,0.8742904160093918,0.7894028338924006,Matched,Matched,Matched,0
3,Drone3,['Drone1'],Data Manipulation,MALICIOUS,0.2,0.0,0.45454545454545453,0.3250561016769241,73,0.9964489617659815,0.8524999769855358,0.9615508914441955,16,3,0.04699038842502157,420,0.005747426258768124,0.9299673453865477,0.9148308318091424,Mismatched,Mismatched,Mismatched,1
3,Drone6,"['Drone1', 'Drone7']",,TRUSTED,0.4,0.4,0.5555555555555556,0.44403745932894617,71,0.8116809191710035,0.8771567656910073,0.9709940845066793,17,2,0.07008807973073322,473,0.0036629543026967695,0.8582294699562778,0.8190619363402987,Matched,Matched,Matched,0
3,Drone7,['Drone6'],,TRUSTED,0.2,0.0,0.38461538461538464,0.22985146961789946,89,0.9687783547344433,0.8947069467821204,0.9322460101732272,19,3,0.06592093173009049,252,0.03613652873151051,0.8855068364148471,0.7990047615359669,Matched,Matched,Matched,0
3,Drone8,['Drone9'],,TRUSTED,0.2,0.0,0.38461538461538464,0.22985146961789946,61,0.8946821056859438,0.8629296560725913,0.9257603575077091,8,1,0.06242749337655205,415,0.004753480660816151,0.8034129445612068,0.9111508181193871,Matched,Matched,Matched,0
3,Drone9,"['Drone1', 'Drone8']",,TRUSTED,0.4,0.4,0.5555555555555556,0.44403745932894617,52,0.8423672760556655,1.0669241251285233,0.9570189616481203,16,3,0.0734892903746801,122,0.029362390978398822,0.9183681483950471,0.8391487034905962,Matched,Matched,Matched,0
4,Drone1,"['Drone6', 'Drone9']",,TRUSTED,0.5,0.6666666666666666,0.6666666666666666,0.5773493802714443,57,0.8561341791594097,0.8059926047982433,0.9738897564745939,18,1,0.08863574229193084,308,0.033996574912547685,0.8742904160093918,0.7894028338924006,Matched,Matched,Matched,0
4,Drone6,"['Drone1', 'Drone7']",,TRUSTED,0.5,0.5,0.5714285714285714,0.49999999508235293,71,0.8116809191710035,0.8771567656910073,0.9709940845066793,17,2,0.07008807973073322,473,0.0036629543026967695,0.8582294699562778,0.8190619363402987,Matched,Matched,Matched,0
4,Drone7,['Drone6'],,TRUSTED,0.25,0.0,0.4,0.2886760320285294,89,0.9687783547344433,0.8947069467821204,0.9322460101732272,19,3,0.06592093173009049,252,0.03613652873151051,0.8855068364148471,0.7990047615359669,Matched,Matched,Matched,0
4,Drone8,['Drone9'],,TRUSTED,0.25,0.0,0.4,0.2886760320285294,61,0.8946821056859438,0.8629296560725913,0.9257603575077091,8,1,0.06242749337655205,415,0.004753480660816151,0.8034129445612068,0.9111508181193871,Matched,Matched,Matched,0
4,Drone9,"['Drone1', 'Drone8']",Data Manipulation,MALICIOUS,0.5,0.5,0.5714285714285714,0.49999999508235293,52,0.8423672760556655,1.0669241251285233,0.9570189616481203,16,3,0.0734892903746801,122,0.029362390978398822,0.9183681483950471,0.8391487034905962,Mismatched,Mismatched,Mismatched,1
5,Drone1,"['Drone2', 'Drone5', 'Drone6']",,TRUSTED,0.375,0.06547619047619047,0.47058823529411764,0.39643364692289923,72,0.826824841229939,0.9835684463541181,0.9469401701878271,20,3,0.04426616257970458,159,0.041210445586330205,0.8179918095652181,0.8412769506764999,Matched,Matched,Matched,0
5,Drone2,"['Drone1', 'Drone7']",,TRUSTED,0.25,0.05952380952380952,0.5,0.2958451250324354,67,0.9582675535943892,1.1628095465647446,0.9368800050137432,7,3,0.08786728968124435,400,0.03321487872082823,0.9982009433286454,0.8520702942562748,Matched,Matched,Matched,1
5,Drone3,['Drone7'],,TRUSTED,0.125,0.0,0.42105263157894735,0.15593489361876942,97,0.9697361414457899,1.093812713196175,0.9391912693771051,11,3,0.046482408782239665,435,0.037129772857580255,0.8440038027786729,0.7210098802445907,Matched,Matched,Matched,1
5,Drone4,['Drone8'],,TRUSTED,0.125,0.0,0.36363636363636365,0.10304225515779182,53,0.8240962095430966,0.994257583292901,0.9919674490686712,18,1,0.030266895180167668,127,0.015024396229241545,0.9375040119926794,0.7945516585188614,Matched,Matched,Matched,1
5,Drone5,"['Drone1', 'Drone6', 'Drone7', 'Drone9']",Data Manipulation,MALICIOUS,0.5,0.3571428571428571,0.6153846153846154,0.5081819280672161,92,0.8685309836519719,1.003153713266599,0.9659780397845179,9,1,0.0493542189460488,443,0.029503011239866206,0.8022891082391086,0.78820218620709,Mismatched,Mismatched,Mismatched,2
5,Drone6,"['Drone1', 'Drone5']",,TRUSTED,0.25,0.0,0.4444444444444444,0.31925950228010813,65,0.967807874549051,1.1914998169779683,0.953589063150766,13,1,0.03181287700175683,240,0.048922898841718215,0.9444992935444857,0.9289219421963005,Matched,Matched,Matched,0
5,Drone7,"['Drone2', 'Drone3', 'Drone5', 'Drone8']",,TRUSTED,0.5,0.48214285714285704,0.6666666666666666,0.44183569059803685,88,0.9612677559574717,0.8740586095946282,0.913313851738292,7,2,0.06067655991219488,408,0.005046340301806441,0.9981241478629245,0.7071639076879651,Matched,Matched,Matched,0
5,Drone8,"['Drone4', 'Drone7', 'Drone9']",,TRUSTED,0.375,0.29761904761904756,0.5333333333333333,0.2919646809448997,70,0.9247154176169697,0.8163417166347857,0.9136236475308965,8,2,0.07739950340805414,438,0.04086253504195136,0.9941153874047428,0.9328490837097703,Matched,Matched,Matched,0
5,Drone9,"['Drone5', 'Drone8']",,TRUSTED,0.25,0.09523809523809523,0.5,0.2823915260242338,91,0.8424101139330933,1.1078100454878799,0.9728071939599954,10,1,0.08407898149212406,319,0.03428664798566288,0.8698937970681686,0.7894536993318427,Matched,Matched,Matched,1
6,Drone1,"['Drone2', 'Drone6']",,TRUSTED,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.24540507044767468,72,0.826824841229939,0.9835684463541181,0.9469401701878271,20,3,0.04426616257970458,159,0.041210445586330205,0.8179918095652181,0.8412769506764999,Matched,Matched,Matched,0
6,Drone2,"['Drone1', 'Drone7']",,TRUSTED,0.2857142857142857,0.47619047619047616,0.5,0.3907352512979793,67,0.9582675535943892,1.1628095465647446,0.9368800050137432,7,3,0.08786728968124435,400,0.03321487872082823,0.9982009433286454,0.8520702942562748,Matched,Matched,Matched,1
6,Drone3,['Drone7'],,TRUSTED,0.14285714285714285,0.0,0.3888888888888889,0.2724273001859926,97,0.9697361414457899,1.093812713196175,0.9391912693771051,11,3,0.046482408782239665,435,0.037129772857580255,0.8440038027786729,0.7210098802445907,Matched,Matched,Matched,1
6,Drone4,['Drone8'],,TRUSTED,0.14285714285714285,0.0,0.35,0.24539644151933607,53,0.8240962095430966,0.994257583292901,0.9919674490686712,18,1,0.030266895180167668,127,0.015024396229241545,0.9375040119926794,0.7945516585188614,Matched,Matched,Matched,1
6,Drone6,['Drone1'],,TRUSTED,0.14285714285714285,0.0,0.2916666666666667,0.11830795111198672,65,0.967807874549051,1.1914998169779683,0.953589063150766,13,1,0.03181287700175683,240,0.048922898841718215,0.9444992935444857,0.9289219421963005,Matched,Matched,Matched,0
6,Drone7,"['Drone2', 'Drone3', 'Drone8']",,TRUSTED,0.42857142857142855,0.7142857142857142,0.5833333333333334,0.5650995703217849,88,0.9612677559574717,0.8740586095946282,0.913313851738292,7,2,0.06067655991219488,408,0.005046340301806441,0.9981241478629245,0.7071639076879651,Matched,Matched,Matched,0
6,Drone8,"['Drone4', 'Drone7', 'Drone9']",Data Manipulation,MALICIOUS,0.42857142857142855,0.5238095238095237,0.5,0.5090309992624809,70,0.9247154176169697,0.8163417166347857,0.9136236475308965,8,2,0.07739950340805414,438,0.04086253504195136,0.9941153874047428,0.9328490837097703,Mismatched,Mismatched,Mismatched,1
6,Drone9,['Drone8'],,TRUSTED,0.14285714285714285,0.0,0.35,0.24539644151933607,91,0.8424101139330933,1.1078100454878799,0.9728071939599954,10,1,0.08407898149212406,319,0.03428664798566288,0.8698937970681686,0.7894536993318427,Matched,Matched,Matched,1
7,Drone1,"['Drone2', 'Drone6']",,TRUSTED,0.3333333333333333,0.2,0.38095238095238093,0.5000000013169558,72,0.826824841229939,0.9835684463541181,0.9469401701878271,20,3,0.04426616257970458,159,0.041210445586330205,0.8179918095652181,0.8412769506764999,Matched,Matched,Matched,0
7,Drone2,"['Drone1', 'Drone7']",,TRUSTED,0.3333333333333333,0.26666666666666666,0.4444444444444444,0.5773499402230652,67,0.9582675535943892,1.1628095465647446,0.9368800050137432,7,3,0.08786728968124435,400,0.03321487872082823,0.9982009433286454,0.8520702942562748,Matched,Matched,Matched,1
7,Drone3,['Drone7'],,TRUSTED,0.16666666666666666,0.0,0.26666666666666666,0.28867546127838917,97,0.9697361414457899,1.093812713196175,0.9391912693771051,11,3,0.046482408782239665,435,0.037129772857580255,0.8440038027786729,0.7210098802445907,Matched,Matched,Matched,1
7,Drone4,[],,TRUSTED,0.0,0.0,0.0,9.823337131368584e-07,53,0.8240962095430966,0.994257583292901,0.9919674490686712,18,1,0.030266895180167668,127,0.015024396229241545,0.9375040119926794,0.7945516585188614,Matched,Matched,Matched,1
7,Drone6,['Drone1'],,TRUSTED,0.16666666666666666,0.0,0.26666666666666666,0.28867546127838917,65,0.967807874549051,1.1914998169779683,0.953589063150766,13,1,0.03181287700175683,240,0.048922898841718215,0.9444992935444857,0.9289219421963005,Matched,Matched,Matched,0
7,Drone7,"['Drone2', 'Drone3']",,TRUSTED,0.3333333333333333,0.2,0.38095238095238093,0.5000000013169558,88,0.9612677559574717,0.8740586095946282,0.913313851738292,7,2,0.06067655991219488,408,0.005046340301806441,0.9981241478629245,0.7071639076879651,Matched,Matched,Matched,0
7,Drone9,[],Data Manipulation,MALICIOUS,0.0,0.0,0.0,9.823337131368584e-07,91,0.8424101139330933,1.1078100454878799,0.9728071939599954,10,1,0.08407898149212406,319,0.03428664798566288,0.8698937970681686,0.7894536993318427,Mismatched,Mismatched,Matched,2
8,Drone1,"['Drone2', 'Drone6']",,TRUSTED,0.4,0.30000000000000004,0.45714285714285713,0.500000001317197,72,0.826824841229939,0.9835684463541181,0.9469401701878271,20,3,0.04426616257970458,159,0.041210445586330205,0.8179918095652181,0.8412769506764999,Matched,Matched,Matched,0
8,Drone2,"['Drone1', 'Drone7']",,TRUSTED,0.4,0.4,0.5333333333333333,0.5773499402233437,67,0.9582675535943892,1.1628095465647446,0.9368800050137432,7,3,0.08786728968124435,400,0.03321487872082823,0.9982009433286454,0.8520702942562748,Matched,Matched,Matched,1
8,Drone3,['Drone7'],Data Manipulation,MALICIOUS,0.2,0.0,0.32000000000000006,0.28867546127852844,97,0.9697361414457899,1.093812713196175,0.9391912693771051,11,3,0.046482408782239665,435,0.037129772857580255,0.8440038027786729,0.7210098802445907,Mismatched,Mismatched,Mismatched,2
8,Drone4,[],,TRUSTED,0.0,0.0,0.0,9.823337131373323e-07,53,0.8240962095430966,0.994257583292901,0.9919674490686712,18,1,0.030266895180167668,127,0.015024396229241545,0.9375040119926794,0.7945516585188614,Matched,Matched,Matched,1
8,Drone6,['Drone1'],,TRUSTED,0.2,0.0,0.32000000000000006,0.28867546127852844,65,0.967807874549051,1.1914998169779683,0.953589063150766,13,1,0.03181287700175683,240,0.048922898841718215,0.9444992935444857,0.9289219421963005,Matched,Matched,Matched,0
8,Drone7,"['Drone2', 'Drone3']",,TRUSTED,0.4,0.30000000000000004,0.45714285714285713,0.500000001317197,88,0.9612677559574717,0.8740586095946282,0.913313851738292,7,2,0.06067655991219488,408,0.005046340301806441,0.9981241478629245,0.7071639076879651,Matched,Matched,Matched,0
9,Drone1,"['Drone2', 'Drone6']",,TRUSTED,0.5,0.3333333333333333,0.5625,0.6015009550052772,72,0.826824841229939,0.9835684463541181,0.9469401701878271,20,3,0.04426616257970458,159,0.041210445586330205,0.8179918095652181,0.8412769506764999,Matched,Matched,Matched,0
9,Drone2,"['Drone1', 'Drone7']",,TRUSTED,0.5,0.3333333333333333,0.5625,0.6015009550052772,67,0.9582675535943892,1.1628095465647446,0.9368800050137432,7,3,0.08786728968124435,400,0.03321487872082823,0.9982009433286454,0.8520702942562748,Matched,Matched,Matched,1
9,Drone4,[],Data Manipulation,MALICIOUS,0.0,0.0,0.0,1.8926373064660362e-06,53,0.8240962095430966,0.994257583292901,0.9919674490686712,18,1,0.030266895180167668,127,0.015024396229241545,0.9375040119926794,0.7945516585188614,Mismatched,Mismatched,Matched,2
9,Drone6,['Drone1'],,TRUSTED,0.25,0.0,0.375,0.37174803446144583,65,0.967807874549051,1.1914998169779683,0.953589063150766,13,1,0.03181287700175683,240,0.048922898841718215,0.9444992935444857,0.9289219421963005,Matched,Matched,Matched,0
9,Drone7,['Drone2'],,TRUSTED,0.25,0.0,0.375,0.37174803446144583,88,0.9612677559574717,0.8740586095946282,0.913313851738292,7,2,0.06067655991219488,408,0.005046340301806441,0.9981241478629245,0.7071639076879651,Matched,Matched,Matched,0
10,Drone1,"['Drone3', 'Drone2', 'Drone4', 'Drone6']",,TRUSTED,0.5,0.1130952380952381,0.6666666666666666,0.367942083490994,62,0.9252706824523705,0.9255834198635415,0.9052104878867485,14,3,0.013769892842697317,465,0.00443485585114104,0.8949488859535409,0.7836221720812184,Matched,Matched,Matched,0
10,Drone2,"['Drone3', 'Drone1', 'Drone4', 'Drone7']",,TRUSTED,0.5,0.08928571428571427,0.6666666666666666,0.3909379566753391,99,0.927899259912989,0.8285167529122613,0.9300633655701759,5,3,0.03154850524624289,416,0.0285862757751771,0.9510966688254117,0.7314339072305968,Matched,Matched,Matched,1
10,Drone3,"['Drone1', 'Drone2', 'Drone8']",,TRUSTED,0.375,0.029761904761904757,0.5714285714285714,0.30923446794206777,62,0.9132866109273425,1.1817018669729158,0.922888675573519,11,1,0.07013941482497205,178,0.025931881805648566,0.9712670053300032,0.7367540416805324,Matched,Matched,Matched,2
10,Drone4,"['Drone5', 'Drone1', 'Drone2', 'Drone8']",,TRUSTED,0.5,0.10119047619047618,0.6666666666666666,0.3845605552834405,52,0.914030819764157,1.1724157699346027,0.9912042103420486,18,2,0.03046111613690137,345,0.02490854940156367,0.8621972927484314,0.7022236140397372,Matched,Matched,Matched,2
10,Drone5,"['Drone4', 'Drone6', 'Drone7']",,TRUSTED,0.375,0.047619047619047616,0.5714285714285714,0.27333683814137233,86,0.8896978297821629,1.0829292998205413,0.9192094698711754,10,1,0.018528677788027637,102,0.03430474272101025,0.8778845103752007,0.7544228769304488,Matched,Matched,Matched,2
10,Drone6,"['Drone5', 'Drone1', 'Drone9']",,TRUSTED,0.375,0.07738095238095237,0.6153846153846154,0.2504306831033151,88,0.8739433786850613,0.9550020647589338,0.9372062537837151,18,1,0.09873248596331317,327,0.011188581473231325,0.9298011961918106,0.7686297233540974,Matched,Matched,Matched,0
10,Drone7,"['Drone9', 'Drone2', 'Drone5', 'Drone8']",,TRUSTED,0.5,0.11309523809523808,0.6666666666666666,0.35687192796023937,88,0.9553283612669042,1.1475181262005136,0.9540115897813616,20,1,0.06382917323591143,374,0.019695124610211636,0.9720702782945927,0.9822689708373211,Matched,Matched,Matched,0
10,Drone8,"['Drone3', 'Drone4', 'Drone7', 'Drone9']",Data Manipulation,MALICIOUS,0.5,0.12499999999999997,0.6666666666666666,0.3632493293521379,53,0.8723097551737578,1.1377745353491187,0.9110343637325976,20,1,0.0888994295584169,451,0.026422330223082297,0.9007805039241251,0.9477248779882399,Mismatched,Mismatched,Mismatched,2
10,Drone9,"['Drone7', 'Drone6', 'Drone8']",,TRUSTED,0.375,0.05357142857142857,0.6153846153846154,0.26746431167156354,72,0.9737458602092679,1.023617753931278,0.9762051924927451,7,3,0.09060845479207508,409,0.04187173828203289,0.834445657539059,0.8553973685079135,Matched,Matched,Matched,2
11,Drone1,"['Drone3', 'Drone2', 'Drone4', 'Drone6']",,TRUSTED,0.5714285714285714,0.20238095238095238,0.7,0.4614748036161852,62,0.9252706824523705,0.9255834198635415,0.9052104878867485,14,3,0.013769892842697317,465,0.00443485585114104,0.8949488859535409,0.7836221720812184,Matched,Matched,Matched,0
11,Drone2,"['Drone3', 'Drone1', 'Drone4', 'Drone7']",,TRUSTED,0.5714285714285714,0.20238095238095238,0.7,0.4614748036161852,99,0.927899259912989,0.8285167529122613,0.9300633655701759,5,3,0.03154850524624289,416,0.0285862757751771,0.9510966688254117,0.7314339072305968,Matched,Matched,Matched,1
11,Drone3,"['Drone1', 'Drone2']",,TRUSTED,0.2857142857142857,0.0,0.5,0.29223611963574625,62,0.9132866109273425,1.1817018669729158,0.922888675573519,11,1,0.07013941482497205,178,0.025931881805648566,0.9712670053300032,0.7367540416805324,Matched,Matched,Matched,2
11,Drone4,"['Drone5', 'Drone1', 'Drone2']",,TRUSTED,0.42857142857142855,0.07142857142857142,0.5833333333333334,0.39385768197611015,52,0.914030819764157,1.1724157699346027,0.9912042103420486,18,2,0.03046111613690137,345,0.02490854940156367,0.8621972927484314,0.7022236140397372,Matched,Matched,Matched,2
11,Drone5,"['Drone4', 'Drone6', 'Drone7']",,TRUSTED,0.42857142857142855,0.09523809523809523,0.5833333333333334,0.3209424540896448,86,0.8896978297821629,1.0829292998205413,0.9192094698711754,10,1,0.018528677788027637,102,0.03430474272101025,0.8778845103752007,0.7544228769304488,Matched,Matched,Matched,2
11,Drone6,"['Drone5', 'Drone1', 'Drone9']",,TRUSTED,0.42857142857142855,0.15476190476190477,0.6363636363636364,0.3098744272872495,88,0.8739433786850613,0.9550020647589338,0.9372062537837151,18,1,0.09873248596331317,327,0.011188581473231325,0.9298011961918106,0.7686297233540974,Matched,Matched,Matched,0
11,Drone7,"['Drone9', 'Drone2', 'Drone5']",Data Manipulation,MALICIOUS,0.42857142857142855,0.15476190476190477,0.6363636363636364,0.3098744272872495,88,0.9553283612669042,1.1475181262005136,0.9540115897813616,20,1,0.06382917323591143,374,0.019695124610211636,0.9720702782945927,0.9822689708373211,Mismatched,Mismatched,Mismatched,1
11,Drone9,"['Drone7', 'Drone6']",,TRUSTED,0.2857142857142857,0.023809523809523808,0.5,0.1962340637431946,72,0.9737458602092679,1.023617753931278,0.9762051924927451,7,3,0.09060845479207508,409,0.04187173828203289,0.834445657539059,0.8553973685079135,Matched,Matched,Matched,2
12,Drone1,"['Drone3', 'Drone2', 'Drone4', 'Drone6']",,TRUSTED,0.6666666666666666,0.41111111111111104,0.75,0.5420746905573453,62,0.9252706824523705,0.9255834198635415,0.9052104878867485,14,3,0.013769892842697317,465,0.00443485585114104,0.8949488859535409,0.7836221720812184,Matched,Matched,Matched,0
12,Drone2,"['Drone3', 'Drone1', 'Drone4']",,TRUSTED,0.5,0.05555555555555555,0.6,0.4604986452736089,99,0.927899259912989,0.8285167529122613,0.9300633655701759,5,3,0.03154850524624289,416,0.0285862757751771,0.9510966688254117,0.7314339072305968,Matched,Matched,Matched,1
12,Drone3,"['Drone1', 'Drone2']",Data Manipulation,MALICIOUS,0.3333333333333333,0.0,0.5,0.34762197212944695,62,0.9132866109273425,1.1817018669729158,0.922888675573519,11,1,0.07013941482497205,178,0.025931881805648566,0.9712670053300032,0.7367540416805324,Mismatched,Mismatched,Mismatched,3
12,Drone4,"['Drone5', 'Drone1', 'Drone2']",,TRUSTED,0.5,0.14444444444444443,0.6,0.438422748765508,52,0.914030819764157,1.1724157699346027,0.9912042103420486,18,2,0.03046111613690137,345,0.02490854940156367,0.8621972927484314,0.7022236140397372,Matched,Matched,Matched,2
12,Drone5,"['Drone4', 'Drone6']",,TRUSTED,0.3333333333333333,0.06666666666666667,0.5454545454545454,0.26187567733670836,86,0.8896978297821629,1.0829292998205413,0.9192094698711754,10,1,0.018528677788027637,102,0.03430474272101025,0.8778845103752007,0.7544228769304488,Matched,Matched,Matched,2
12,Drone6,"['Drone5', 'Drone1', 'Drone9']",,TRUSTED,0.5,0.38888888888888884,0.6666666666666666,0.3168471558650857,88,0.8739433786850613,0.9550020647589338,0.9372062537837151,18,1,0.09873248596331317,327,0.011188581473231325,0.9298011961918106,0.7686297233540974,Matched,Matched,Matched,0
